id,category_id,brand_id,name,model,description,image_url,specifications,created_at
309,3,12,Pad V8 Pro 8GB/1TB Wi-Fi - Azul,Pad V8 Pro,"Tablet Pad V8 Pro con 8GB RAM, 1TB, pantalla de 14.6"".",https://images.example.com/products/309.jpg,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 436, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
310,3,12,Pad 9 8GB/128GB Wi-Fi - Gris,Pad 9,"Tablet Pad 9 con 8GB RAM, 128GB, pantalla de 11.5"".",https://images.example.com/products/310.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 526, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
311,3,13,MatePad T10s 4GB/256GB Wi-Fi - Gris,MatePad T10s,"Tablet MatePad T10s con 4GB RAM, 256GB, pantalla de 12.9"".",https://images.example.com/products/311.jpg,"{""ram_gb"": 4, ""storage"": ""256GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 622, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
312,3,18,Tab M11 8GB/128GB Wi-Fi - Beige,Tab M11,"Tablet Tab M11 con 8GB RAM, 128GB, pantalla de 11.5"".",https://images.example.com/products/312.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 670, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
313,3,4,"iPad Pro 12.9"" (6th gen) 12GB/64GB Wi-Fi - Plata","iPad Pro 12.9"" (6th gen)","Tablet iPad Pro 12.9"" (6th gen) con 12GB RAM, 64GB, pantalla de 10.1"".",https://images.example.com/products/313.jpg,"{""ram_gb"": 12, ""storage"": ""64GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 7000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 432, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
314,3,4,iPad Air (5th gen) 6GB/512GB Wi-Fi - Gris,iPad Air (5th gen),"Tablet iPad Air (5th gen) con 6GB RAM, 512GB, pantalla de 10.9"".",https://images.example.com/products/314.jpg,"{""ram_gb"": 6, ""storage"": ""512GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 11000, ""operating_system"": ""iPadOS 17"", ""color"": ""Gris"", ""weight_g"": 387, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
315,3,13,MatePad SE 12GB/128GB Wi-Fi - Azul,MatePad SE,"Tablet MatePad SE con 12GB RAM, 128GB, pantalla de 12.4"".",https://images.example.com/products/315.jpg,"{""ram_gb"": 12, ""storage"": ""128GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 443, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
316,3,4,iPad Air (5th gen) 8GB/1TB Wi-Fi - Plata,iPad Air (5th gen),"Tablet iPad Air (5th gen) con 8GB RAM, 1TB, pantalla de 11.5"".",https://images.example.com/products/316.jpg,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 10000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 397, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
317,3,13,MatePad T10s 12GB/64GB Wi-Fi - Gris,MatePad T10s,"Tablet MatePad T10s con 12GB RAM, 64GB, pantalla de 12.9"".",https://images.example.com/products/317.jpg,"{""ram_gb"": 12, ""storage"": ""64GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 702, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
318,3,4,"iPad Pro 11"" (4th gen) 16GB/1TB Wi-Fi - Gris","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 16GB RAM, 1TB, pantalla de 12.9"".",https://images.example.com/products/318.jpg,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 10000, ""operating_system"": ""iPadOS 17"", ""color"": ""Gris"", ""weight_g"": 479, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
319,3,18,Tab P12 6GB/64GB Wi-Fi - Plata,Tab P12,"Tablet Tab P12 con 6GB RAM, 64GB, pantalla de 12.4"".",https://images.example.com/products/319.jpg,"{""ram_gb"": 6, ""storage"": ""64GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 399, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
320,3,13,MatePad SE 16GB/256GB Wi-Fi - Gris,MatePad SE,"Tablet MatePad SE con 16GB RAM, 256GB, pantalla de 10.1"".",https://images.example.com/products/320.jpg,"{""ram_gb"": 16, ""storage"": ""256GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 562, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
321,3,34,Redmi Pad 6GB/1TB Wi-Fi - Azul,Redmi Pad,"Tablet Redmi Pad con 6GB RAM, 1TB, pantalla de 12.4"".",https://images.example.com/products/321.jpg,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 447, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
322,3,4,"iPad Pro 11"" (4th gen) 4GB/128GB Wi-Fi - Gris","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 4GB RAM, 128GB, pantalla de 13.2"".",https://images.example.com/products/322.jpg,"{""ram_gb"": 4, ""storage"": ""128GB"", ""screen_size"": ""13.2\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Gris"", ""weight_g"": 670, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
323,3,18,Tab M10 Plus 6GB/128GB Wi-Fi - Azul,Tab M10 Plus,"Tablet Tab M10 Plus con 6GB RAM, 128GB, pantalla de 10.1"".",https://images.example.com/products/323.jpg,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 347, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
324,3,13,MatePad T10s 4GB/256GB Wi-Fi - Gris,MatePad T10s,"Tablet MatePad T10s con 4GB RAM, 256GB, pantalla de 12.4"".",https://images.example.com/products/324.jpg,"{""ram_gb"": 4, ""storage"": ""256GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 579, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
325,3,28,Galaxy Tab S8 4GB/256GB Wi-Fi - Beige,Galaxy Tab S8,"Tablet Galaxy Tab S8 con 4GB RAM, 256GB, pantalla de 8.3"".",https://images.example.com/products/325.jpg,"{""ram_gb"": 4, ""storage"": ""256GB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 313, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
326,3,12,Pad V8 Pro 6GB/128GB Wi-Fi - Azul,Pad V8 Pro,"Tablet Pad V8 Pro con 6GB RAM, 128GB, pantalla de 11"".",https://images.example.com/products/326.jpg,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""11\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 627, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
327,3,12,Pad 9 6GB/128GB Wi-Fi - Plata,Pad 9,"Tablet Pad 9 con 6GB RAM, 128GB, pantalla de 12.9"".",https://images.example.com/products/327.jpg,"{""ram_gb"": 6, ""storage"": ""128GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 729, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
328,3,18,Tab M10 Plus 4GB/1TB Wi-Fi - Gris,Tab M10 Plus,"Tablet Tab M10 Plus con 4GB RAM, 1TB, pantalla de 10.9"".",https://images.example.com/products/328.jpg,"{""ram_gb"": 4, ""storage"": ""1TB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 571, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
329,3,28,Galaxy Tab S9 FE 8GB/512GB Wi-Fi - Beige,Galaxy Tab S9 FE,"Tablet Galaxy Tab S9 FE con 8GB RAM, 512GB, pantalla de 14.6"".",https://images.example.com/products/329.jpg,"{""ram_gb"": 8, ""storage"": ""512GB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 443, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
330,3,28,Galaxy Tab A9+ 16GB/128GB Wi-Fi - Beige,Galaxy Tab A9+,"Tablet Galaxy Tab A9+ con 16GB RAM, 128GB, pantalla de 11"".",https://images.example.com/products/330.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""11\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 295, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
331,3,18,Tab P11 Plus 12GB/512GB Wi-Fi - Gris,Tab P11 Plus,"Tablet Tab P11 Plus con 12GB RAM, 512GB, pantalla de 12.9"".",https://images.example.com/products/331.jpg,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 665, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
332,3,12,Pad V8 Pro 4GB/256GB Wi-Fi - Beige,Pad V8 Pro,"Tablet Pad V8 Pro con 4GB RAM, 256GB, pantalla de 13.2"".",https://images.example.com/products/332.jpg,"{""ram_gb"": 4, ""storage"": ""256GB"", ""screen_size"": ""13.2\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 706, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
333,3,18,Tab P11 Plus 6GB/1TB Wi-Fi - Plata,Tab P11 Plus,"Tablet Tab P11 Plus con 6GB RAM, 1TB, pantalla de 14.6"".",https://images.example.com/products/333.jpg,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 728, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
334,3,28,Galaxy Tab S9+ 16GB/256GB Wi-Fi - Azul,Galaxy Tab S9+,"Tablet Galaxy Tab S9+ con 16GB RAM, 256GB, pantalla de 14.6"".",https://images.example.com/products/334.jpg,"{""ram_gb"": 16, ""storage"": ""256GB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 493, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
335,3,4,"iPad Pro 12.9"" (6th gen) 4GB/128GB Wi-Fi - Negro","iPad Pro 12.9"" (6th gen)","Tablet iPad Pro 12.9"" (6th gen) con 4GB RAM, 128GB, pantalla de 14.6"".",https://images.example.com/products/335.jpg,"{""ram_gb"": 4, ""storage"": ""128GB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Negro"", ""weight_g"": 404, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
336,3,4,iPad (10th gen) 16GB/512GB Wi-Fi - Plata,iPad (10th gen),"Tablet iPad (10th gen) con 16GB RAM, 512GB, pantalla de 14.6"".",https://images.example.com/products/336.jpg,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 7000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 658, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
337,3,12,Pad 9 16GB/512GB Wi-Fi - Negro,Pad 9,"Tablet Pad 9 con 16GB RAM, 512GB, pantalla de 12.9"".",https://images.example.com/products/337.jpg,"{""ram_gb"": 16, ""storage"": ""512GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 565, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
338,3,4,iPad Air (5th gen) 4GB/512GB Wi-Fi - Plata,iPad Air (5th gen),"Tablet iPad Air (5th gen) con 4GB RAM, 512GB, pantalla de 10.1"".",https://images.example.com/products/338.jpg,"{""ram_gb"": 4, ""storage"": ""512GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 11000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 640, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
339,3,28,Galaxy Tab S9+ 4GB/1TB Wi-Fi - Gris,Galaxy Tab S9+,"Tablet Galaxy Tab S9+ con 4GB RAM, 1TB, pantalla de 8.3"".",https://images.example.com/products/339.jpg,"{""ram_gb"": 4, ""storage"": ""1TB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 481, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
340,3,28,Galaxy Tab S9 Ultra 6GB/1TB Wi-Fi - Negro,Galaxy Tab S9 Ultra,"Tablet Galaxy Tab S9 Ultra con 6GB RAM, 1TB, pantalla de 14.6"".",https://images.example.com/products/340.jpg,"{""ram_gb"": 6, ""storage"": ""1TB"", ""screen_size"": ""14.6\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 603, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
341,3,18,Tab P12 16GB/64GB Wi-Fi - Gris,Tab P12,"Tablet Tab P12 con 16GB RAM, 64GB, pantalla de 11"".",https://images.example.com/products/341.jpg,"{""ram_gb"": 16, ""storage"": ""64GB"", ""screen_size"": ""11\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 582, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
342,3,4,iPad (10th gen) 8GB/64GB Wi-Fi - Plata,iPad (10th gen),"Tablet iPad (10th gen) con 8GB RAM, 64GB, pantalla de 11"".",https://images.example.com/products/342.jpg,"{""ram_gb"": 8, ""storage"": ""64GB"", ""screen_size"": ""11\"""", ""battery_mah"": 7000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 480, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
343,3,13,MatePad Pro 13.2 6GB/64GB Wi-Fi - Gris,MatePad Pro 13.2,"Tablet MatePad Pro 13.2 con 6GB RAM, 64GB, pantalla de 10.1"".",https://images.example.com/products/343.jpg,"{""ram_gb"": 6, ""storage"": ""64GB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 5000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 383, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
344,3,18,Tab P11 Plus 8GB/512GB Wi-Fi - Gris,Tab P11 Plus,"Tablet Tab P11 Plus con 8GB RAM, 512GB, pantalla de 11"".",https://images.example.com/products/344.jpg,"{""ram_gb"": 8, ""storage"": ""512GB"", ""screen_size"": ""11\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 322, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
345,3,12,Pad 9 16GB/1TB Wi-Fi - Gris,Pad 9,"Tablet Pad 9 con 16GB RAM, 1TB, pantalla de 10.1"".",https://images.example.com/products/345.jpg,"{""ram_gb"": 16, ""storage"": ""1TB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 10000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 620, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
346,3,13,MatePad Pro 13.2 8GB/128GB Wi-Fi - Beige,MatePad Pro 13.2,"Tablet MatePad Pro 13.2 con 8GB RAM, 128GB, pantalla de 12.9"".",https://images.example.com/products/346.jpg,"{""ram_gb"": 8, ""storage"": ""128GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 488, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
347,3,4,"iPad Pro 11"" (4th gen) 16GB/128GB Wi-Fi - Azul","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 16GB RAM, 128GB, pantalla de 12.9"".",https://images.example.com/products/347.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""12.9\"""", ""battery_mah"": 5000, ""operating_system"": ""iPadOS 17"", ""color"": ""Azul"", ""weight_g"": 645, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
348,3,4,"iPad Pro 11"" (4th gen) 4GB/256GB Wi-Fi - Azul","iPad Pro 11"" (4th gen)","Tablet iPad Pro 11"" (4th gen) con 4GB RAM, 256GB, pantalla de 12.4"".",https://images.example.com/products/348.jpg,"{""ram_gb"": 4, ""storage"": ""256GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 8000, ""operating_system"": ""iPadOS 17"", ""color"": ""Azul"", ""weight_g"": 650, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
349,3,13,MatePad T10s 12GB/128GB Wi-Fi - Azul,MatePad T10s,"Tablet MatePad T10s con 12GB RAM, 128GB, pantalla de 8.3"".",https://images.example.com/products/349.jpg,"{""ram_gb"": 12, ""storage"": ""128GB"", ""screen_size"": ""8.3\"""", ""battery_mah"": 9000, ""operating_system"": ""Android 14"", ""color"": ""Azul"", ""weight_g"": 589, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
350,3,18,Tab M11 12GB/512GB Wi-Fi - Gris,Tab M11,"Tablet Tab M11 con 12GB RAM, 512GB, pantalla de 12.4"".",https://images.example.com/products/350.jpg,"{""ram_gb"": 12, ""storage"": ""512GB"", ""screen_size"": ""12.4\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 331, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": true}",
351,3,34,Redmi Pad 12GB/256GB Wi-Fi - Plata,Redmi Pad,"Tablet Redmi Pad con 12GB RAM, 256GB, pantalla de 10.9"".",https://images.example.com/products/351.jpg,"{""ram_gb"": 12, ""storage"": ""256GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Plata"", ""weight_g"": 540, ""connectivity"": ""Wi-Fi + LTE"", ""stylus_included"": false}",
352,3,12,Pad 9 8GB/1TB Wi-Fi - Negro,Pad 9,"Tablet Pad 9 con 8GB RAM, 1TB, pantalla de 10.1"".",https://images.example.com/products/352.jpg,"{""ram_gb"": 8, ""storage"": ""1TB"", ""screen_size"": ""10.1\"""", ""battery_mah"": 11000, ""operating_system"": ""Android 14"", ""color"": ""Negro"", ""weight_g"": 459, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
353,3,4,"iPad Pro 12.9"" (6th gen) 16GB/128GB Wi-Fi - Plata","iPad Pro 12.9"" (6th gen)","Tablet iPad Pro 12.9"" (6th gen) con 16GB RAM, 128GB, pantalla de 13.2"".",https://images.example.com/products/353.jpg,"{""ram_gb"": 16, ""storage"": ""128GB"", ""screen_size"": ""13.2\"""", ""battery_mah"": 9000, ""operating_system"": ""iPadOS 17"", ""color"": ""Plata"", ""weight_g"": 384, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
354,3,28,Galaxy Tab A9+ 8GB/256GB Wi-Fi - Gris,Galaxy Tab A9+,"Tablet Galaxy Tab A9+ con 8GB RAM, 256GB, pantalla de 10.9"".",https://images.example.com/products/354.jpg,"{""ram_gb"": 8, ""storage"": ""256GB"", ""screen_size"": ""10.9\"""", ""battery_mah"": 8000, ""operating_system"": ""Android 14"", ""color"": ""Gris"", ""weight_g"": 665, ""connectivity"": ""Wi-Fi"", ""stylus_included"": false}",
355,3,12,Pad X9 8GB/512GB Wi-Fi - Beige,Pad X9,"Tablet Pad X9 con 8GB RAM, 512GB, pantalla de 11.5"".",https://images.example.com/products/355.jpg,"{""ram_gb"": 8, ""storage"": ""512GB"", ""screen_size"": ""11.5\"""", ""battery_mah"": 7000, ""operating_system"": ""Android 14"", ""color"": ""Beige"", ""weight_g"": 590, ""connectivity"": ""Wi-Fi"", ""stylus_included"": true}",
356,4,32,Trust Yvi FX - Azul,Yvi FX,"Mouse Trust Yvi FX. dpi: 12000, connectivity: Wireless 2.4GHz, buttons: 6.",https://images.example.com/products/356.jpg,"{""dpi"": 12000, ""connectivity"": ""Wireless 2.4GHz"", ""buttons"": 6, ""weight_g"": 120, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
357,4,32,Trust Mydo Silent - Blanco,Mydo Silent,"Mouse Trust Mydo Silent. dpi: 30000, connectivity: Bluetooth, buttons: 11.",https://images.example.com/products/357.jpg,"{""dpi"": 30000, ""connectivity"": ""Bluetooth"", ""buttons"": 11, ""weight_g"": 101, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
358,4,27,Redragon M601 Centrophorus - Rojo,M601 Centrophorus,"Mouse Redragon M601 Centrophorus. dpi: 6400, connectivity: USB, buttons: 7.",https://images.example.com/products/358.jpg,"{""dpi"": 6400, ""connectivity"": ""USB"", ""buttons"": 7, ""weight_g"": 65, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
359,4,27,Redragon M601 Centrophorus - Azul,M601 Centrophorus,"Mouse Redragon M601 Centrophorus. dpi: 16000, connectivity: USB, buttons: 4.",https://images.example.com/products/359.jpg,"{""dpi"": 16000, ""connectivity"": ""USB"", ""buttons"": 4, ""weight_g"": 64, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
360,4,14,HyperX Pulsefire Core - Rojo,Pulsefire Core,"Mouse HyperX Pulsefire Core. dpi: 1600, connectivity: Wireless + Bluetooth, buttons: 8.",https://images.example.com/products/360.jpg,"{""dpi"": 1600, ""connectivity"": ""Wireless + Bluetooth"", ""buttons"": 8, ""weight_g"": 66, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
361,4,25,Razer Viper V3 Pro - Azul,Viper V3 Pro,"Mouse Razer Viper V3 Pro. dpi: 3200, connectivity: Wireless 2.4GHz, buttons: 11.",https://images.example.com/products/361.jpg,"{""dpi"": 3200, ""connectivity"": ""Wireless 2.4GHz"", ""buttons"": 11, ""weight_g"": 98, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
362,4,27,Redragon M711 Cobra - Blanco,M711 Cobra,"Mouse Redragon M711 Cobra. dpi: 12000, connectivity: Bluetooth, buttons: 11.",https://images.example.com/products/362.jpg,"{""dpi"": 12000, ""connectivity"": ""Bluetooth"", ""buttons"": 11, ""weight_g"": 105, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
363,4,32,Trust Mydo Silent - Gris,Mydo Silent,"Mouse Trust Mydo Silent. dpi: 6400, connectivity: USB, buttons: 7.",https://images.example.com/products/363.jpg,"{""dpi"": 6400, ""connectivity"": ""USB"", ""buttons"": 7, ""weight_g"": 59, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
364,4,14,HyperX Pulsefire Haste 2 - Negro,Pulsefire Haste 2,"Mouse HyperX Pulsefire Haste 2. dpi: 6400, connectivity: Wireless + Bluetooth, buttons: 8.",https://images.example.com/products/364.jpg,"{""dpi"": 6400, ""connectivity"": ""Wireless + Bluetooth"", ""buttons"": 8, ""weight_g"": 67, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
365,4,25,Razer Viper V3 Pro - Azul,Viper V3 Pro,"Mouse Razer Viper V3 Pro. dpi: 1600, connectivity: Wireless + Bluetooth, buttons: 9.",https://images.example.com/products/365.jpg,"{""dpi"": 1600, ""connectivity"": ""Wireless + Bluetooth"", ""buttons"": 9, ""weight_g"": 61, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
366,4,31,SteelSeries Aerox 3 - Azul,Aerox 3,"Mouse SteelSeries Aerox 3. dpi: 3200, connectivity: Bluetooth, buttons: 8.",https://images.example.com/products/366.jpg,"{""dpi"": 3200, ""connectivity"": ""Bluetooth"", ""buttons"": 8, ""weight_g"": 110, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
367,4,32,Trust Yvi FX - Azul,Yvi FX,"Mouse Trust Yvi FX. dpi: 3200, connectivity: Bluetooth, buttons: 11.",https://images.example.com/products/367.jpg,"{""dpi"": 3200, ""connectivity"": ""Bluetooth"", ""buttons"": 11, ""weight_g"": 78, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
368,4,27,Redragon M612 Predator - Blanco,M612 Predator,"Mouse Redragon M612 Predator. dpi: 6400, connectivity: Bluetooth, buttons: 9.",https://images.example.com/products/368.jpg,"{""dpi"": 6400, ""connectivity"": ""Bluetooth"", ""buttons"": 9, ""weight_g"": 71, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
369,4,14,HyperX Pulsefire Haste 2 - Negro,Pulsefire Haste 2,"Mouse HyperX Pulsefire Haste 2. dpi: 12000, connectivity: Wireless + Bluetooth, buttons: 12.",https://images.example.com/products/369.jpg,"{""dpi"": 12000, ""connectivity"": ""Wireless + Bluetooth"", ""buttons"": 12, ""weight_g"": 119, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
370,4,14,HyperX Pulsefire Haste 2 - Rojo,Pulsefire Haste 2,"Mouse HyperX Pulsefire Haste 2. dpi: 30000, connectivity: USB, buttons: 8.",https://images.example.com/products/370.jpg,"{""dpi"": 30000, ""connectivity"": ""USB"", ""buttons"": 8, ""weight_g"": 97, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
371,4,14,HyperX Pulsefire Surge - Azul,Pulsefire Surge,"Mouse HyperX Pulsefire Surge. dpi: 16000, connectivity: Wireless + Bluetooth, buttons: 4.",https://images.example.com/products/371.jpg,"{""dpi"": 16000, ""connectivity"": ""Wireless + Bluetooth"", ""buttons"": 4, ""weight_g"": 77, ""rgb"": true, ""peripheral_type"": ""Mouse""}",
372,4,6,Corsair Katar Elite - Negro,Katar Elite,"Mouse Corsair Katar Elite. dpi: 800, connectivity: Bluetooth, buttons: 9.",https://images.example.com/products/372.jpg,"{""dpi"": 800, ""connectivity"": ""Bluetooth"", ""buttons"": 9, ""weight_g"": 129, ""rgb"": false, ""peripheral_type"": ""Mouse""}",
